"Id";"Offset";"Word_Id";"Letter_Id"
8503;2;6354;10
8504;0;6355;1
8505;1;6355;20
8506;2;6355;7
8507;0;6356;1
8508;1;6356;20
8509;2;6356;10
8510;0;6357;1
8511;1;6357;20
8512;2;6357;12
8513;0;6358;1
8514;1;6358;20
8515;2;6358;11
8516;0;6359;3
8517;1;6359;24
8518;2;6359;13
8519;0;6360;3
8520;1;6360;24
8521;2;6360;15
8522;0;6361;28
8523;1;6361;19
8524;2;6361;15
8525;0;6362;3
8526;1;6362;24
8527;2;6362;17
8528;0;6363;1
8529;1;6363;20
8530;2;6363;18
8531;0;6364;28
8532;1;6364;19
8533;2;6364;18
8534;0;6365;1
8535;1;6365;20
8536;2;6365;17
8537;0;6366;3
8538;1;6366;24
8539;2;6366;19
8540;0;6367;28
8541;1;6367;20
8542;2;6367;3
8543;0;6368;10
8544;1;6368;6
8545;2;6368;12
8546;0;6369;1
8547;1;6369;17
8548;2;6369;26
8549;0;6370;2
8550;1;6370;24
8551;2;6370;15
8552;0;6371;18
8553;1;6371;19
8554;2;6371;28
8555;0;6372;10
8556;1;6372;8
8557;2;6372;28
8558;0;6373;25
8559;1;6373;4
8560;2;6373;13
8561;0;6374;8
8562;1;6374;3
8563;2;6374;4
8564;0;6375;13
8565;1;6375;14
8566;2;6375;10
8567;0;6376;10
8568;1;6376;7
8569;2;6376;8
8570;0;6377;14
8571;1;6377;11
8572;2;6377;4
8573;0;6378;10
8574;1;6378;8
8575;2;6378;12
8576;0;6379;2
8577;1;6379;25
8578;2;6379;10
8579;0;6380;8
8580;1;6380;3
8581;2;6380;14
8582;0;6381;14
8583;1;6381;12
8584;2;6381;27
8585;0;6382;18
8586;1;6382;24
8587;2;6382;3
8588;0;6383;15
8589;1;6383;19
8590;2;6383;4
8591;0;6384;18
8592;1;6384;24
8593;2;6384;6
8594;0;6385;10
8595;1;6385;8
8596;2;6385;3
8597;0;6386;18
8598;1;6386;24
8599;2;6386;11
8600;0;6387;22
8601;1;6387;28
8602;2;6387;15
8603;0;6388;6
8604;1;6388;28
8605;2;6388;1
8606;0;6389;18
8607;1;6389;24
8608;2;6389;13
8609;0;6390;6
8610;1;6390;28
8611;2;6390;3
8612;0;6391;10
8613;1;6391;8
8614;2;6391;6
8615;0;6392;6
8616;1;6392;28
8617;2;6392;5
8618;0;6393;18
8619;1;6393;24
8620;2;6393;17
8621;0;6394;10
8622;1;6394;8
8623;2;6394;11
8624;0;6395;18
8625;1;6395;24
8626;2;6395;21
8627;0;6396;6
8628;1;6396;28
8629;2;6396;11
8630;0;6397;10
8631;1;6397;8
8632;2;6397;15
8633;0;6398;6
8634;1;6398;28
8635;2;6398;10
8636;0;6399;6
8637;1;6399;28
8638;2;6399;17
8639;0;6400;10
8640;1;6400;8
8641;2;6400;17
8642;0;6401;10
8643;1;6401;8
8644;2;6401;19
8645;0;6402;6
8646;1;6402;28
8647;2;6402;18
8648;0;6403;10
8649;1;6403;8
8650;2;6403;18
8651;0;6404;10
8652;1;6404;8
8653;2;6404;21
8654;0;6405;6
8655;1;6405;28
8656;2;6405;19
8657;0;6407;6
8658;1;6407;28
8659;2;6407;21
8660;0;6408;14
8661;1;6408;18
8662;2;6408;28
8663;0;6409;14
8664;1;6409;17
8665;2;6409;3
8666;0;6410;14
8667;1;6410;17
8668;2;6410;10
8669;0;6411;14
8670;1;6411;17
8671;2;6411;12
8672;0;6412;6
8673;1;6412;26
8674;2;6412;10
8675;0;6413;17
8676;1;6413;24
8677;2;6413;18
8678;0;6414;1
8679;1;6414;24
8680;2;6414;6
8681;0;6415;25
8682;1;6415;8
8683;2;6415;28
8684;0;6416;5
8685;1;6416;28
8686;2;6416;14
8687;0;6417;6
8688;1;6417;26
8689;2;6417;18
8690;0;6418;6
8691;1;6418;26
8692;2;6418;17
8693;0;6419;5
8694;1;6419;28
8695;2;6419;16
8696;0;6420;6
8697;1;6420;26
8698;2;6420;19
8699;0;6421;6
8700;1;6421;26
8701;2;6421;21
8702;0;6422;12
8703;1;6422;14
8704;2;6422;3
8705;0;6423;14
8706;1;6423;18
8707;2;6423;4
8708;0;6424;12
8709;1;6424;14
8710;2;6424;11
8711;0;6425;12
8712;1;6425;14
8713;2;6425;13
8714;0;6426;7
8715;1;6426;5
8716;2;6426;8
8717;0;6427;12
8718;1;6427;14
8719;2;6427;15
8720;0;6428;5
8721;1;6428;1
8722;2;6428;8
8723;0;6429;12
8724;1;6429;14
8725;2;6429;17
8726;0;6430;14
8727;1;6430;18
8728;2;6430;19
8729;0;6431;12
8730;1;6431;14
8731;2;6431;18
8732;0;6432;21
8733;1;6432;28
8734;2;6432;3
8735;0;6434;21
8736;1;6434;28
8737;2;6434;6
8738;0;6435;21
8739;1;6435;28
8740;2;6435;5
8741;0;6436;13
8742;1;6436;18
8743;2;6436;1
8744;0;6437;21
8745;1;6437;28
8746;2;6437;11
8747;0;6438;21
8748;1;6438;28
8749;2;6438;18
8750;0;6439;21
8751;1;6439;28
8752;2;6439;13
8753;0;6440;21
8754;1;6440;28
8755;2;6440;17
8756;0;6442;21
8757;1;6442;28
8758;2;6442;19
8759;0;6443;5
8760;1;6443;2
8761;2;6443;10
8762;0;6444;10
8763;1;6444;11
8764;2;6444;14
8765;0;6445;6
8766;1;6445;4
8767;2;6445;14
8768;0;6446;21
8769;1;6446;26
8770;2;6446;6
8771;0;6447;14
8772;1;6447;21
8773;2;6447;28
8774;0;6448;21
8775;1;6448;26
8776;2;6448;10
8777;0;6449;14
8778;1;6449;21
8779;2;6449;4
8780;0;6450;21
8781;1;6450;26
8782;2;6450;13
8783;0;6451;5
8784;1;6451;3
8785;2;6451;1
8786;0;6452;6
8787;1;6452;4
8788;2;6452;3
8789;0;6453;27
8790;1;6453;1
8791;2;6453;14
8792;0;6454;6
8793;1;6454;4
8794;2;6454;11
8795;0;6455;14
8796;1;6455;20
8797;2;6455;19
8798;0;6456;6
8799;1;6456;4
8800;2;6456;13
8801;0;6457;5
8802;1;6457;3
8803;2;6457;12
8804;0;6458;14
8805;1;6458;17
8806;2;6458;27
8807;0;6459;14
8808;1;6459;22
8809;2;6459;28
8810;0;6460;14
8811;1;6460;22
8812;2;6460;4
8813;0;6462;14
8814;1;6462;21
8815;2;6462;13
8816;0;6463;10
8817;1;6463;13
8818;2;6463;14
8819;0;6464;10
8820;1;6464;14
8821;2;6464;18
8822;0;6465;10
8823;1;6465;13
8824;2;6465;24
8825;0;6466;5
8826;1;6466;4
8827;2;6466;19
8828;0;6467;7
8829;1;6467;8
8830;2;6467;21
8831;0;6468;3
8832;1;6468;28
8833;2;6468;19
8834;0;6469;27
8835;1;6469;3
8836;2;6469;4
8837;0;6470;10
8838;1;6470;14
8839;2;6470;3
8840;0;6471;21
8841;1;6471;4
8842;2;6471;13
8843;0;6472;4
8844;1;6472;3
8845;2;6472;28
8846;0;6473;10
8847;1;6473;14
8848;2;6473;6
8849;0;6474;12
8850;1;6474;27
8851;2;6474;13
8852;0;6475;4
8853;1;6475;3
8854;2;6475;8
8855;0;6476;10
8856;1;6476;14
8857;2;6476;12
8858;0;6477;10
8859;1;6477;14
8860;2;6477;15
8861;0;6478;10
8862;1;6478;14
8863;2;6478;17
8864;0;6479;19
8865;1;6479;28
8866;2;6479;1
8867;0;6480;21
8868;1;6480;4
8869;2;6480;3
8870;0;6481;21
8871;1;6481;4
8872;2;6481;6
8873;0;6482;4
8874;1;6482;2
8875;2;6482;20
8876;0;6483;4
8877;1;6483;3
8878;2;6483;24
8879;0;6484;19
8880;1;6484;28
8881;2;6484;6
8882;0;6485;12
8883;1;6485;27
8884;2;6485;6
8885;0;6486;21
8886;1;6486;4
8887;2;6486;9
8888;0;6487;19
8889;1;6487;28
8890;2;6487;10
8891;0;6488;22
8892;1;6488;7
8893;2;6488;14
8894;0;6489;12
8895;1;6489;27
8896;2;6489;7
8897;0;6490;21
8898;1;6490;4
8899;2;6490;11
8900;0;6491;19
8901;1;6491;28
8902;2;6491;12
8903;0;6492;6
8904;1;6492;8
8905;2;6492;28
8906;0;6493;19
8907;1;6493;28
8908;2;6493;11
8909;0;6494;8
8910;1;6494;11
8911;2;6494;4
8912;0;6495;19
8913;1;6495;28
8914;2;6495;14
8915;0;6496;8
8916;1;6496;11
8917;2;6496;3
8918;0;6497;12
8919;1;6497;27
8920;2;6497;11
8921;0;6498;19
8922;1;6498;28
8923;2;6498;17
8924;0;6499;21
8925;1;6499;4
8926;2;6499;18
8927;0;6500;27
8928;1;6500;4
8929;2;6500;13
8930;0;6501;10
8931;1;6501;15
8932;2;6501;12
8933;0;6502;19
8934;1;6502;28
8935;2;6502;20
8936;0;6503;12
8937;1;6503;27
8938;2;6503;17
8939;0;6504;27
8940;1;6504;4
8941;2;6504;17
8942;0;6505;19
8943;1;6505;28
8944;2;6505;21
8945;0;6506;2
8946;1;6506;28
8947;2;6506;8
8948;0;6507;25
8949;1;6507;14
8950;2;6507;4
8951;0;6508;8
8952;1;6508;11
8953;2;6508;19
8954;0;6509;10
8955;1;6509;11
8956;2;6509;27
8957;0;6510;2
8958;1;6510;28
8959;2;6510;24
8960;0;6511;6
8961;1;6511;8
8962;2;6511;1
8963;0;6512;8
8964;1;6512;13
8965;2;6512;4
8966;0;6513;12
8967;1;6513;20
8968;2;6513;7
8969;0;6514;19
8970;1;6514;26
8971;2;6514;17
8972;0;6515;12
8973;1;6515;20
8974;2;6515;6
8975;0;6516;6
8976;1;6516;8
8977;2;6516;3
8978;0;6517;19
8979;1;6517;26
8980;2;6517;21
8981;0;6518;12
8982;1;6518;20
8983;2;6518;10
8984;0;6519;6
8985;1;6519;8
8986;2;6519;10
8987;0;6520;6
8988;1;6520;8
8989;2;6520;13
8990;0;6521;12
8991;1;6521;20
8992;2;6521;19
8993;0;6522;12
8994;1;6522;20
8995;2;6522;18
8996;0;6523;6
8997;1;6523;8
8998;2;6523;17
8999;0;6524;2
9000;1;6524;28
9001;2;6524;15
9002;0;6525;6
9003;1;6525;8
9004;2;6525;21
9005;0;6526;9
9006;1;6526;15
9007;2;6526;24
9008;0;6527;28
9009;1;6527;1
9010;2;6527;14
9011;0;6528;27
9012;1;6528;6
9013;2;6528;4
9014;0;6529;11
9015;1;6529;20
9016;2;6529;5
9017;0;6530;8
9018;1;6530;13
9019;2;6530;3
